DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD= Rt,RESM,SP,TENS,,porosity,log rt,calculated log rt,,,
3685.9464,6.5,7.337,,,,,,20.7276,15.0572,66.8935,,,,,,,,
3686.0988,6.5,7.337,,,,,,21.0451,15.263,66.8608,,,,,,,,
3686.2512,6.5,7.337,,,,,,21.4275,15.383,66.874,,,,,,,,
3686.4036,6.5,7.337,,,,,,21.8098,15.5029,66.8872,,,,,,,,
3686.556,6.5,7.337,,,,,,22.143,15.6023,66.917,,,,,,,,
3686.7084,6.5,7.337,,,,,,22.3915,15.6662,66.9755,,,,,,,,
3686.8608,6.5,7.337,,,,,,22.6399,15.7301,67.0339,,,,,,,,
3687.0132,6.5,7.337,,,,,,22.8505,15.7899,67.0932,,,,,,,,
3687.1656,6.5,7.337,,,,,,22.6605,15.8062,67.1613,,,,,,,,
3687.318,6.5,7.337,,,,,,22.4706,15.8225,67.2294,,,,,,,,
3687.4704,6.5,7.337,,,,,,22.2807,15.8389,67.2975,,,,,,,,
3687.6228,6.5,7.3339,,,,,,22.0396,15.8306,67.3146,,,,,,,,
3687.7752,6.5,7.3302,,,,,,21.786,15.8165,67.3195,,,,,,,,
3687.9276,6.5,7.3264,,,,,,21.5325,15.8024,67.3243,,,,,,,,
3688.08,6.5,7.3224,,,,,,21.2584,15.9053,67.2802,,,,,,,,
3688.2324,6.5,7.3184,,,,,,20.9657,16.1143,67.1917,,,,,,,,
3688.3848,6.5,7.3143,,,,,,20.673,16.3232,67.1033,,,,,,,,
3688.5372,6.5,7.3074,,,,,,20.3791,16.4714,67.0192,,,,,,,,
3688.6896,6.5,7.2919,,,,,,20.081,16.4313,66.9489,,,,,,,,
3688.842,6.5,7.2765,,,,,,19.783,16.3912,66.8786,,,,,,,,
3688.9944,6.5,7.261,,,,,,19.4849,16.3512,66.8083,,,,,,,,
3689.1468,6.5,7.2479,,,,,,19.0424,16.2543,66.8083,,,,,,,,
3689.2992,6.5,7.235,,,,,,18.5944,16.1552,66.8109,,,,,,,,
3689.4516,6.5,7.222,,,,,,18.1464,16.0562,66.8136,,,,,,,,
3689.604,6.5,7.2231,,,,,,17.7646,16.1345,66.8164,,,,,,,,
3689.7564,6.5,7.2307,,,,,,17.4136,16.2953,66.8193,,,,,,,,
3689.9088,6.5,7.2383,,,,,,17.0626,16.4562,66.8223,,,,,,,,
3690.0612,6.5,7.2427,,,,,,16.9593,16.5706,66.8252,,,,,,,,
3690.2136,6.5,7.2422,,,,,,17.225,16.6157,66.8281,,,,,,,,
3690.366,6.5,7.2417,,,,,,17.4908,16.6608,66.8311,,,,,,,,
3690.5184,6.5,7.2412,,,,,,17.7307,16.6877,66.8417,,,,,,,,
3690.6708,6.5,7.2405,,,,,,17.7822,16.5813,66.9082,,,,,,,,
3690.8232,6.5,7.2398,,,,,,17.8338,16.475,66.9748,,,,,,,,
3690.9756,6.5,7.239,,,,,,17.8853,16.3687,67.0413,,,,,,,,
3691.128,6.5,7.2197,,,,,,18.0203,16.2054,67.1371,,,,,,,,
3691.2804,6.5,7.1969,,,,,,18.1713,16.0313,67.2383,,,,,,,,
3691.4328,6.5,7.174,,,,,,18.3223,15.8572,67.3396,,,,,,,,
3691.5852,6.5,7.1489,,,,,,18.7582,15.8001,67.3512,,,,,,,,
3691.7376,6.5,7.1221,,,,,,19.4189,15.8352,67.292,,,,,,,,
3691.89,6.5,7.0952,,,,,,20.0795,15.8703,67.2328,,,,,,,,
3692.0424,6.5,7.064,,,,,,20.7799,15.9509,67.2061,,,,,,,,
3692.1948,6.5,7.0214,,,,,,21.5833,16.1493,67.264,,,,,,,,
3692.3472,6.5,6.9787,,,,,,22.3867,16.3477,67.3219,,,,,,,,
3692.4996,6.5,6.9361,,,,,,23.1901,16.5462,67.3797,,,,,,,,
3692.652,6.5,6.9243,,,,,,23.3252,16.6911,67.4027,,,,,,,,
3692.8044,6.5,6.9126,,,,,,23.4585,16.8359,67.4256,,,,,,,,
3692.9568,6.5,6.901,,,,,,23.5919,16.9806,67.4484,,,,,,,,
3693.1092,6.5,6.898,,,,,,23.6614,16.9201,67.4284,,,,,,,,
3693.2616,6.5,6.8985,,,,,,23.7057,16.7783,67.3914,,,,,,,,
3693.414,6.5,6.899,,,,,,23.75,16.6365,67.3544,,,,,,,,
3693.5664,6.5,6.8982,,,,,,23.768,16.5603,67.2891,,,,,,,,
3693.7188,6.5,6.8956,,,,,,23.752,16.569,67.1871,,,,,,,,
3693.8712,6.5,6.8931,,,,,,23.736,16.5777,67.085,,,,,,,,
3694.0236,6.5,6.8911,,,,,,23.6961,16.6111,66.9822,,,,,,,,
3694.176,6.5,6.8912,,,,,,23.5261,16.7789,66.8748,,,,,,,,
3694.3284,6.5,6.8914,,,,,,23.356,16.9468,66.7673,,,,,,,,
3694.4808,6.5,6.8916,,,,,,23.186,17.1146,66.6599,,,,,,,,
3694.6332,6.5,6.8918,,,,,,23.0792,17.3442,66.5446,,,,,,,,
3694.7856,6.5,6.892,,,,,,22.9816,17.5827,66.4281,,,,,,,,
3694.938,6.5,6.8922,,,,,,22.8839,17.8212,66.3117,,,,,,,,
3695.0904,6.5,6.8931,,,,,,22.9407,17.8851,66.1758,,,,,,,,
3695.2428,6.5,6.8944,,,,,,23.1035,17.8292,66.0266,,,,,,,,
3695.3952,6.5,6.8957,,,,,,23.2663,17.7733,65.8774,,,,,,,,
3695.5476,6.5,6.8968,,,,,,23.4267,17.6627,65.7038,,,,,,,,
3695.7,6.5,6.8974,,,,,,23.5821,17.4315,65.4763,,,,,,,,
3695.8524,6.5,6.8981,,,,,,23.7374,17.2004,65.2489,,,,,,,,
3696.0048,6.5,6.8999,,,,,,23.889,16.9619,65.0286,,,,,,,,
3696.1572,6.5,6.9383,,,,,,23.9257,16.4968,65.0312,,,,,,,,
3696.3096,6.5,6.9767,,,,,,23.9623,16.0317,65.0337,,,,,,,,
3696.462,6.5,7.0151,,,,,,23.9989,15.5666,65.0362,,,,,,,,
3696.6144,6.5,7.025,,,,,,24.0854,15.153,65.2392,,,,,,,,
3696.7668,6.5,7.0253,,,,,,24.1884,14.7566,65.5088,,,,,,,,
3696.9192,6.5,7.0257,,,,,,24.2915,14.3601,65.7783,,,,,,,,
3697.0716,6.5,7.0256,,,,,,24.4229,14.2136,65.8327,,,,,,,,
3697.224,6.5,7.0249,,,,,,24.5863,14.349,65.6444,,,,,,,,
3697.3764,6.5,7.0242,,,,,,24.7497,14.4844,65.456,,,,,,,,
3697.5288,6.5,7.0209,,,,,,24.9065,14.6913,65.1715,,,,,,,,
3697.6812,6.5,7.0064,,,,,,25.0345,15.2053,64.4743,,,,,,,,
3697.8336,6.5,6.992,,,,,,25.1626,15.7192,63.7771,,,,,,,,
3697.986,6.5,6.9775,,,,,,25.2906,16.2331,63.0799,,,,,,,,
3698.1384,6.5,6.9272,,,,,,25.3856,16.9094,61.3291,,,,,,,,
3698.2908,6.5,6.8734,,,,,,25.4773,17.6022,59.4718,,,,,,,,
3698.4432,6.5,6.8195,,,,,,25.569,18.295,57.6145,,,,,,,,
3698.5956,6.5,6.7972,,,,,,25.8801,19.1031,55.6776,,,,,,,,
3698.748,6.5,6.7937,,,,,,26.3214,19.9796,53.6934,,,,,,,,
3698.9004,6.5,6.7902,,,,,,26.7627,20.8562,51.7092,,,,,,,,
3699.0528,6.5,6.7383,,,,,,27.3872,21.6969,50.1554,,,,,,,,
3699.2052,6.5,6.5954,,,,,,28.3573,22.47,49.4136,,,,,,,,
3699.3576,6.5,6.4525,,,,,,29.3275,23.2431,48.6718,,,,,,,,
3699.51,6.5,6.3126,,,,,,30.3543,24.0309,47.9139,,,,,,,,
3699.6624,6.5,6.2158,,,,,,32.1878,25.0283,46.9279,,,,,,,,
3699.8148,6.5,6.1191,,,,,,34.0214,26.0258,45.9419,,,,,,,,
3699.9672,6.5,6.0223,,,,,,35.855,27.0232,44.9558,,,,,,,,
3700.1196,6.5,5.9877,,,,,,37.733,28.1967,43.7288,,,,,,,,
3700.272,6.5,5.9702,,,,,,39.6233,29.4184,42.4356,,,,,,,,
3700.4244,6.5,5.9526,,,,,,41.5135,30.6401,41.1425,,,,,,,,
3700.5768,6.5,5.9431,,,,,,43.6931,31.6883,39.8565,,,,,,,,
3700.7292,6.5,5.9414,,,,,,46.1574,32.5656,38.5775,,,,,,,,
3700.8816,6.5,5.9397,,,,,,48.6217,33.4428,37.2986,,,,,,,,
3701.034,6.5,5.9286,,,,,,50.8238,34.167,36.0379,,,,,,,,
3701.1864,6.5,5.8846,,,,,,52.113,34.358,34.8406,,,,,,,,
3701.3388,6.5,5.8405,,,,,,53.4021,34.5489,33.6434,,,,,,,,
3701.4912,6.5,5.7965,,,,,,54.6912,34.7398,32.4462,,,,,,,,
3701.6436,6.5,5.7924,,,,,,54.7088,34.3717,31.5992,,,,,,,,
3701.796,6.5,5.7907,,,,,,54.6485,33.9694,30.7737,,,,,,,,
3701.9484,6.5,5.789,,,,,,54.5881,33.5671,29.9482,,,,,,,,
3702.1008,6.5,5.7859,,,,,,53.5528,32.9783,29.4893,,,,,,,,
3702.2532,6.5,5.782,,,,,,52.0183,32.294,29.2181,,,,,,,,
3702.4056,6.5,5.7782,,,,,,50.4839,31.6098,28.947,,,,,,,,
3702.558,6.5,5.7726,,,,,,49.233,30.8685,28.9575,,,,,,,,
3702.7104,6.5,5.7642,,,,,,48.4438,30.0345,29.4264,,,,,,,,
3702.8628,6.5,5.7559,,,,,,47.6546,29.2004,29.8953,,,,,,,,
3703.0152,6.5,5.7482,,,,,,46.9653,28.4045,30.4151,,,,,,,,
3703.1676,6.5,5.7471,,,,,,47.1782,27.9523,31.3946,,,,,,,,
3703.32,6.5,5.7461,,,,,,47.3912,27.5002,32.3742,,,,,,,,
3703.4724,6.5,5.745,,,,,,47.6042,27.0481,33.3537,,,,,,,,
3703.6248,6.5,5.7485,,,,,,48.2934,27.3542,33.1129,,,,,,,,
3703.7772,6.5,5.7531,,,,,,49.0881,27.8281,32.6021,,,,,,,,
3703.9296,6.5,5.7576,,,,,,49.8827,28.302,32.0913,,,,,,,,
3704.082,6.5,5.8124,,,,,,50.4355,28.9672,31.4953,,,,,,,,
3704.2344,6.5,5.9104,,,,,,50.7808,29.7968,30.8259,,,,,,,,
3704.3868,6.5,6.0084,,,,,,51.1261,30.6263,30.1566,,,,,,,,
3704.5392,6.5,6.0691,,,,,,51.3148,31.3922,29.6116,,,,,,,,
3704.6916,6.5,6.0224,,,,,,51.0514,31.9741,29.4259,,,,,,,,
3704.844,6.5,5.9756,,,,,,50.7881,32.556,29.2402,,,,,,,,
3704.9964,6.5,5.9288,,,,,,50.5248,33.138,29.0546,,,,,,,,
3705.1488,6.5,5.8911,,,,,,49.6929,33.1931,29.1964,,,,,,,,
3705.3012,6.5,5.8537,,,,,,48.8473,33.2355,29.3461,,,,,,,,
3705.4536,6.5,5.8162,,,,,,48.0017,33.2779,29.4958,,,,,,,,
3705.606,6.5,5.8122,,,,,,46.7013,32.785,29.8002,,,,,,,,
3705.7584,6.5,5.8229,,,,,,45.2019,32.0578,30.1723,,,,,,,,
3705.9108,6.5,5.8335,,,,,,43.7025,31.3306,30.5444,,,,,,,,
3706.0632,6.5,5.8472,,,,,,42.37,30.4464,31.2672,,,,,,,,
3706.2156,6.5,5.8651,,,,,,41.2728,29.3407,32.485,,,,,,,,
3706.368,6.5,5.8831,,,,,,40.1756,28.235,33.7029,,,,,,,,
3706.5204,6.5,5.8986,,,,,,39.1701,27.2209,34.8641,,,,,,,,
3706.6728,6.5,5.8988,,,,,,38.7573,26.7999,35.6586,,,,,,,,
3706.8252,6.5,5.899,,,,,,38.3444,26.3789,36.4531,,,,,,,,
3706.9776,6.5,5.8992,,,,,,37.9316,25.9579,37.2476,,,,,,,,
3707.13,6.5,5.8999,,,,,,37.6093,26.0686,37.9902,,,,,,,,
3707.2824,6.5,5.9007,,,,,,37.3026,26.2708,38.7239,,,,,,,,
3707.4348,6.5,5.9015,,,,,,36.9958,26.4731,39.4576,,,,,,,,
3707.5872,6.5,5.9065,,,,,,36.6541,26.4077,40.2761,,,,,,,,
3707.7396,6.5,5.9148,,,,,,36.2863,26.1421,41.1579,,,,,,,,
3707.892,6.5,5.9231,,,,,,35.9184,25.8764,42.0397,,,,,,,,
3708.0444,6.5,5.9442,,,,,,35.3771,25.6333,42.5966,,,,,,,,
3708.1968,6.5,5.9966,,,,,,34.4141,25.4449,42.3635,,,,,,,,
3708.3492,6.5,6.049,,,,,,33.451,25.2565,42.1304,,,,,,,,
3708.5016,6.5,6.1021,,,,,,32.4916,25.0661,41.8935,,,,,,,,
3708.654,6.5,6.2265,,,,,,31.8797,24.6903,41.2979,,,,,,,,
3708.8064,6.5,6.3509,,,,,,31.2677,24.3145,40.7023,,,,,,,,
3708.9588,6.5,6.4753,,,,,,30.6558,23.9387,40.1067,,,,,,,,
3709.1112,6.5,6.4893,,,,,,30.4635,23.3476,39.6587,,,,,,,,
3709.2636,6.5,6.4624,,,,,,30.4268,22.6768,39.2655,,,,,,,,
3709.416,6.5,6.4354,,,,,,30.39,22.006,38.8722,,,,,,,,
3709.5684,6.5,6.3635,,,,,,30.3092,21.37,39.0495,,,,,,,,
3709.7208,6.5,6.2361,,,,,,30.1744,20.7768,39.9275,,,,,,,,
3709.8732,6.5,6.1088,,,,,,30.0396,20.1835,40.8055,,,,,,,,
3710.0256,6.5,5.9932,,,,,,29.8025,19.6234,41.9134,,,,,,,,
3710.178,6.5,5.9355,,,,,,29.0592,19.2274,44.1597,,,,,,,,
3710.3304,6.5,5.8778,,,,,,28.316,18.8313,46.4061,,,,,,,,
3710.4828,6.5,5.82,,,,,,27.5727,18.4353,48.6525,,,,,,,,
3710.6352,6.5,5.836,,,,,,27.1141,17.9805,50.2357,,,,,,,,
3710.7876,6.5,5.8612,,,,,,26.6917,17.5182,51.7346,,,,,,,,
3710.94,6.5,5.8865,,,,,,26.2693,17.056,53.2334,,,,,,,,
3711.0924,6.5,6.0317,,,,,,25.9706,16.702,54.2432,,,,,,,,
3711.2448,6.5,6.2546,,,,,,25.7523,16.4185,54.9355,,,,,,,,
3711.3972,6.5,6.4776,,,,,,25.534,16.1349,55.6278,,,,,,,,
3711.5496,6.5,6.6495,,,,,,25.3043,15.8883,56.1914,,,,,,,,
3711.702,6.5,6.7159,,,,,,25.0507,15.7181,56.4887,,,,,,,,
3711.8544,6.5,6.7822,,,,,,24.7971,15.548,56.7859,,,,,,,,
3712.0068,6.5,6.8466,,,,,,24.5492,15.3851,57.067,,,,,,,,
3712.1592,6.5,6.869,,,,,,24.4204,15.376,57.0012,,,,,,,,
3712.3116,6.5,6.8914,,,,,,24.2917,15.3669,56.9355,,,,,,,,
3712.464,6.5,6.9139,,,,,,24.163,15.3579,56.8697,,,,,,,,
3712.6164,6.5,6.9304,,,,,,24.0243,15.4818,56.789,,,,,,,,
3712.7688,6.5,6.9451,,,,,,23.8825,15.6468,56.7037,,,,,,,,
3712.9212,6.5,6.9598,,,,,,23.7407,15.8118,56.6184,,,,,,,,
3713.0736,6.5,6.9669,,,,,,23.5844,15.9461,56.7093,,,,,,,,
3713.226,6.5,6.9657,,,,,,23.4125,16.0474,56.9889,,,,,,,,
3713.3784,6.5,6.9644,,,,,,23.2406,16.1488,57.2684,,,,,,,,
3713.5308,6.5,6.9622,,,,,,23.1494,16.208,57.488,,,,,,,,
3713.6832,6.5,6.9559,,,,,,23.3764,16.1006,57.4707,,,,,,,,
3713.8356,6.5,6.9495,,,,,,23.6034,15.9933,57.4534,,,,,,,,
3713.988,6.5,6.9432,,,,,,23.8304,15.886,57.4361,,,,,,,,
3714.1404,6.5,6.8989,,,,,,24.3194,15.9091,57.2007,,,,,,,,
3714.2928,6.5,6.8513,,,,,,24.8309,15.9433,56.9467,,,,,,,,
3714.4452,6.5,6.8037,,,,,,25.3424,15.9775,56.6926,,,,,,,,
3714.5976,6.5,6.7717,,,,,,25.6137,16.3005,56.5812,,,,,,,,
3714.75,6.5,6.7484,,,,,,25.7502,16.7857,56.5499,,,,,,,,
3714.9024,6.5,6.7251,,,,,,25.8866,17.2708,56.5186,,,,,,,,
3715.0548,6.5,6.7288,,,,,,25.9666,17.7906,56.5223,,,,,,,,
3715.2072,6.5,6.7807,,,,,,25.9458,18.3722,56.5882,,,,,,,,
3715.3596,6.5,6.8326,,,,,,25.9251,18.9538,56.6541,,,,,,,,
3715.512,6.5,6.8805,,,,,,25.9488,19.4662,56.7026,,,,,,,,
3715.6644,6.5,6.8823,,,,,,26.492,19.1695,56.5461,,,,,,,,
3715.8168,6.5,6.884,,,,,,27.0352,18.8728,56.3896,,,,,,,,
3715.9692,6.5,6.8857,,,,,,27.5783,18.5761,56.2332,,,,,,,,
3716.1216,6.5,6.864,,,,,,28.2193,18.3223,55.3486,,,,,,,,
3716.274,6.5,6.8364,,,,,,28.885,18.0793,54.2796,,,,,,,,
3716.4264,6.5,6.8087,,,,,,29.5507,17.8364,53.2106,,,,,,,,
3716.5788,6.5,6.7448,,,,,,29.9104,17.8726,51.8161,,,,,,,,
3716.7312,6.5,6.6469,,,,,,29.9842,18.1695,50.1174,,,,,,,,
3716.8836,6.5,6.5491,,,,,,30.0581,18.4664,48.4187,,,,,,,,
3717.036,6.5,6.4934,,,,,,30.0332,18.8172,46.6468,,,,,,,,
3717.1884,6.5,6.5744,,,,,,29.6887,19.3422,44.6383,,,,,,,,
3717.3408,6.5,6.6553,,,,,,29.3443,19.8672,42.6297,,,,,,,,
3717.4932,6.5,6.7362,,,,,,28.9999,20.3922,40.6212,,,,,,,,
3717.6456,6.5,6.7573,,,,,,28.5534,20.8441,38.5191,,,,,,,,
3717.798,6.5,6.7756,,,,,,28.1021,21.2927,36.4125,,,,,,,,
3717.9504,6.5,6.7939,,,,,,27.6509,21.7412,34.306,,,,,,,,
3718.1028,6.5,6.6544,,,,,,27.6344,22.086,33.2536,,,,,,,,
3718.2552,6.5,6.4389,,,,,,27.8277,22.3806,32.7098,,,,,,,,
3718.4076,6.5,6.2233,,,,,,28.0209,22.6753,32.166,,,,,,,,
3718.56,6.5,6.072,,,,,,28.4234,23.1912,31.7614,,,,,,,,
3718.7124,6.5,6.0197,,,,,,29.1481,24.0479,31.5713,,,,,,,,
3718.8648,6.5,5.9675,,,,,,29.8727,24.9046,31.3811,,,,,,,,
3719.0172,6.5,5.921,,,,,,30.7021,25.6534,31.1551,,,,,,,,
3719.1696,6.5,5.9205,,,,,,32.354,25.5537,30.6474,,,,,,,,
3719.322,6.5,5.9199,,,,,,34.0059,25.4541,30.1396,,,,,,,,
3719.4744,6.5,5.9194,,,,,,35.6578,25.3544,29.6318,,,,,,,,
3719.6268,6.5,5.8926,,,,,,36.5525,25.2777,29.5705,,,,,,,,
3719.7792,6.5,5.8606,,,,,,37.2943,25.2056,29.5994,,,,,,,,
3719.9316,6.5,5.8286,,,,,,38.0361,25.1336,29.6283,,,,,,,,
3720.084,6.5,5.8217,,,,,,38.3209,25.1747,29.7048,,,,,,,,
3720.2364,6.5,5.8353,,,,,,38.2334,25.3079,29.8202,,,,,,,,
3720.3888,6.5,5.8488,,,,,,38.146,25.4411,29.9356,,,,,,,,
3720.5412,6.5,5.8581,,,,,,38.0751,25.5713,29.9357,,,,,,,,
3720.6936,6.5,5.8559,,,,,,38.049,25.6929,29.6244,,,,,,,,
3720.846,6.5,5.8537,,,,,,38.023,25.8146,29.3131,,,,,,,,
3720.9984,6.5,5.8514,,,,,,37.9969,25.9363,29.0017,,,,,,,,
3721.1508,6.5,5.8232,,,,,,37.939,25.8771,28.9575,,,,,,,,
3721.3032,6.5,5.7947,,,,,,37.8807,25.816,28.916,,,,,,,,
3721.4556,6.5,5.7662,,,,,,37.8224,25.755,28.8746,,,,,,,,
3721.608,6.5,5.7555,,,,,,37.5547,25.5052,28.9829,,,,,,,,
3721.7604,6.5,5.7521,,,,,,37.2009,25.1778,29.1527,,,,,,,,
3721.9128,6.5,5.7488,,,,,,36.8472,24.8505,29.3226,,,,,,,,
3722.0652,6.5,5.7469,,,,,,36.0881,24.4121,29.5887,,,,,,,,
3722.2176,6.5,5.7469,,,,,,34.7871,23.8252,29.9837,,,,,,,,
3722.37,6.5,5.747,,,,,,33.486,23.2384,30.3787,,,,,,,,
3722.5224,6.5,5.747,,,,,,32.1028,22.6246,30.9245,,,,,,,,
3722.6748,6.5,5.747,,,,,,30.2427,21.855,32.3456,,,,,,,,
3722.8272,6.5,5.747,,,,,,28.3826,21.0854,33.7668,,,,,,,,
3722.9796,6.5,5.747,,,,,,26.5225,20.3158,35.188,,,,,,,,
3723.132,6.5,5.7475,,,,,,25.4745,19.5969,37.5136,,,,,,,,
3723.2844,6.5,5.748,,,,,,24.5521,18.8859,39.979,,,,,,,,
3723.4368,6.5,5.7485,,,,,,23.6297,18.1748,42.4444,,,,,,,,
3723.5892,6.5,5.754,,,,,,23.3311,17.8617,45.22,,,,,,,,
3723.7416,6.5,5.7629,,,,,,23.4746,17.8304,48.2154,,,,,,,,
3723.894,6.5,5.7719,,,,,,23.6181,17.7991,51.2108,,,,,,,,
3724.0464,6.5,5.7949,,,,,,23.9638,17.8792,53.806,,,,,,,,
3724.1988,6.5,5.85,,,,,,24.7712,18.2135,55.4868,,,,,,,,
3724.3512,6.5,5.9051,,,,,,25.5787,18.5478,57.1677,,,,,,,,
3724.5036,6.5,5.964,,,,,,26.3893,18.8814,58.8156,,,,,,,,
3724.656,6.5,6.1797,,,,,,27.3293,19.1827,59.1016,,,,,,,,
3724.8084,6.5,6.3954,,,,,,28.2693,19.484,59.3875,,,,,,,,
3724.9608,6.5,6.6111,,,,,,29.2093,19.7854,59.6734,,,,,,,,
3725.1132,6.5,6.6685,,,,,,29.9444,19.9553,59.2356,,,,,,,,
3725.2656,6.5,6.671,,,,,,30.6085,20.0797,58.5472,,,,,,,,
3725.418,6.5,6.6736,,,,,,31.2726,20.2041,57.8588,,,,,,,,
3725.5704,6.5,6.6752,,,,,,31.8887,20.5438,57.2526,,,,,,,,
3725.7228,6.5,6.6758,,,,,,32.4489,21.1342,56.7422,,,,,,,,
3725.8752,6.5,6.6763,,,,,,33.009,21.7245,56.2318,,,,,,,,
3726.0276,6.5,6.6777,,,,,,33.5566,22.4061,55.7221,,,,,,,,
3726.18,6.5,6.6826,,,,,,34.0477,23.4999,55.2153,,,,,,,,
3726.3324,6.5,6.6876,,,,,,34.5388,24.5937,54.7085,,,,,,,,
3726.4848,6.5,6.6925,,,,,,35.0298,25.6876,54.2017,,,,,,,,
3726.6372,6.5,6.7039,,,,,,35.6149,26.3902,52.6936,,,,,,,,
3726.7896,6.5,6.716,,,,,,36.2104,27.0494,51.0747,,,,,,,,
3726.942,6.5,6.728,,,,,,36.8058,27.7087,49.4557,,,,,,,,
3727.0944,6.5,6.7353,,,,,,37.2977,27.9924,48.4553,,,,,,,,
3727.2468,6.5,6.7397,,,,,,37.7259,28.0453,47.835,,,,,,,,
3727.3992,6.5,6.744,,,,,,38.1541,28.0983,47.2147,,,,,,,,
3727.5516,6.5,6.6707,,,,,,38.4622,28.1022,46.8804,,,,,,,,
3727.704,6.5,6.4455,,,,,,38.5356,28.0102,47.1051,,,,,,,,
3727.8564,6.5,6.2203,,,,,,38.609,27.9183,47.3298,,,,,,,,
3728.0088,6.5,6.0088,,,,,,38.6909,27.8042,47.541,,,,,,,,
3728.1612,6.5,6.0212,,,,,,38.9108,27.3293,47.5329,,,,,,,,
3728.3136,6.5,6.0335,,,,,,39.1307,26.8544,47.5248,,,,,,,,
3728.466,6.5,6.0458,,,,,,39.3506,26.3795,47.5167,,,,,,,,
3728.6184,6.5,6.0726,,,,,,39.8622,26.4377,48.4341,,,,,,,,
3728.7708,6.5,6.1035,,,,,,40.4576,26.649,49.6172,,,,,,,,
3728.9232,6.5,6.1344,,,,,,41.053,26.8604,50.8003,,,,,,,,
3729.0756,6.5,6.1465,,,,,,42.1522,27.5902,51.1243,,,,,,,,
3729.228,6.5,6.1393,,,,,,43.7632,28.8468,50.5755,,,,,,,,
3729.3804,6.5,6.1322,,,,,,45.3743,30.1034,50.0267,,,,,,,,
3729.5328,6.5,6.1559,,,,,,47.5934,31.5329,49.2216,,,,,,,,
3729.6852,6.5,6.2918,,,,,,52.0297,33.5927,47.4817,,,,,,,,
3729.8376,6.5,6.4276,,,,,,56.4661,35.6526,45.7418,,,,,,,,
3729.99,6.5,6.5635,,,,,,60.9024,37.7125,44.0019,,,,,,,,
3730.1424,6.5,6.5385,,,,,,66.0903,40.119,42.382,,,,,,,,
3730.2948,6.5,6.5022,,,,,,71.331,42.5499,40.7706,,,,,,,,
3730.4472,6.5,6.4659,,,,,,76.5717,44.9808,39.1591,,,,,,,,
3730.5996,6.5,6.3461,,,,,,81.8988,47.7347,37.5272,,,,,,,,
3730.752,6.5,6.1821,,,,,,87.2717,50.6598,35.8844,,,,,,,,
3730.9044,6.5,6.0181,,,,,,92.6447,53.5849,34.2416,,,,,,,,
3731.0568,6.5,5.9061,,,,,,98.0813,56.3811,32.7255,,,,,,,,
3731.2092,6.5,5.8817,,,,,,103.625,58.9602,31.4228,,,,,,,,
3731.3616,6.5,5.8573,,,,,,109.1687,61.5394,30.1201,,,,,,,,
3731.514,6.5,5.8348,,,,,,114.6807,64.0254,28.88,,,,,,,,
3731.6664,6.5,5.8313,,,,,,119.8787,65.5905,28.2591,,,,,,,,
3731.8188,6.5,5.8278,,,,,,125.0768,67.1556,27.6382,,,,,,,,
3731.9712,6.5,5.8242,,,,,,130.2748,68.7207,27.0173,,,,,,,,
3732.1236,6.5,5.8225,,,,,,135.4155,69.8668,26.68,,,,,,,,
3732.276,6.5,5.8213,,,,,,140.5427,70.9153,26.4089,,,,,,,,
3732.4284,6.5,5.82,,,,,,145.67,71.9638,26.1377,,,,,,,,
3732.5808,6.5,5.8179,,,,,,149.8266,73.1193,25.8244,,,,,,,,
3732.7332,6.5,5.8149,,,,,,153.1232,74.3698,25.4737,,,,,,,,
3732.8856,6.5,5.8119,,,,,,156.4197,75.6203,25.123,,,,,,,,
3733.038,6.5,5.8127,,,,,,159.5121,76.8912,24.7652,,,,,,,,
3733.1904,6.5,5.8247,,,,,,161.9901,78.2237,24.386,,,,,,,,
3733.3428,6.5,5.8368,,,,,,164.468,79.5562,24.0068,,,,,,,,
3733.4952,6.5,5.8489,,,,,,166.9459,80.8887,23.6275,,,,,,,,
3733.6476,6.5,5.8735,,,,,,169.8873,82.5227,23.4999,,,,,,,,
3733.8,6.5,5.8986,,,,,,172.8439,84.1665,23.3804,,,,,,,,
3733.9524,6.5,5.9237,,,,,,175.8005,85.8103,23.2609,,,,,,,,
3734.1048,6.5,5.8968,,,,,,178.7057,87.3483,23.3899,,,,,,,,
3734.2572,6.5,5.8464,,,,,,181.5876,88.8384,23.6319,,,,,,,,
3734.4096,6.5,5.7959,,,,,,184.4695,90.3284,23.8739,,,,,,,,
3734.562,6.5,5.7659,,,,,,187.1012,91.748,24.0537,,,,,,,,
3734.7144,6.5,5.7656,,,,,,189.368,93.0649,24.143,,,,,,,,
3734.8668,6.5,5.7653,,,,,,191.6348,94.3819,24.2323,,,,,,,,
3735.0192,6.5,5.7652,,,,,,193.7806,95.6215,24.3363,,,,,,,,
3735.1716,6.5,5.7664,,,,,,195.0868,96.3247,24.5418,,,,,,,,
3735.324,6.5,5.7676,,,,,,196.3929,97.0279,24.7472,,,,,,,,
3735.4764,6.5,5.7688,,,,,,197.6991,97.731,24.9527,,,,,,,,
3735.6288,6.5,5.7695,,,,,,198.0506,97.6894,25.1638,,,,,,,,
3735.7812,6.5,5.7701,,,,,,198.2272,97.5112,25.3758,,,,,,,,
